,X1,X2,X3,X4,X5,X8,X9,X10,X11,X12
2017-09-14 09:00:00,-0.049549499999999996,-0.049549499999999996,-0.049549499999999996,-0.049549499999999996,-0.049549499999999996,-0.049549499999999996,-0.049549499999999996,-0.049549499999999996,-0.049549499999999996,-0.049549499999999996
2017-09-14 10:00:00,-0.048237749999999996,-0.048237749999999996,-0.048237749999999996,-0.048237749999999996,-0.048237749999999996,-0.048237749999999996,-0.048237749999999996,-0.048237749999999996,-0.048237749999999996,-0.048237749999999996
2017-09-14 11:00:00,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006
2017-09-14 12:00:00,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006,-0.047866500000000006
2017-09-14 13:00:00,-0.04863375,-0.04863375,-0.04863375,-0.04863375,-0.04863375,-0.04863375,-0.04863375,-0.04863375,-0.04863375,-0.04863375
2017-09-14 14:00:00,-0.05168295,-0.05168295,-0.05168295,-0.05168295,-0.05168295,-0.05168295,-0.05168295,-0.05168295,-0.05168295,-0.05168295
2017-09-14 15:00:00,-0.053648100000000004,-0.053648100000000004,-0.053648100000000004,-0.053648100000000004,-0.053648100000000004,-0.053648100000000004,-0.053648100000000004,-0.053648100000000004,-0.053648100000000004,-0.053648100000000004
2017-09-14 16:00:00,-0.052655625,-0.052655625,-0.052655625,-0.052655625,-0.052655625,-0.052655625,-0.052655625,-0.052655625,-0.052655625,-0.052655625
2017-09-14 17:00:00,-0.056491875,-0.056491875,-0.056491875,-0.056491875,-0.056491875,-0.056491875,-0.056491875,-0.056491875,-0.056491875,-0.056491875
2017-09-14 18:00:00,-0.06661462500000001,-0.06661462500000001,-0.06661462500000001,-0.06661462500000001,-0.06661462500000001,-0.06661462500000001,-0.06661462500000001,-0.06661462500000001,-0.06661462500000001,-0.06661462500000001
2017-09-14 19:00:00,-0.05595975000000001,-0.05595975000000001,-0.05595975000000001,-0.05595975000000001,-0.05595975000000001,-0.05595975000000001,-0.05595975000000001,-0.05595975000000001,-0.05595975000000001,-0.05595975000000001
2017-09-14 20:00:00,-0.048460500000000004,-0.048460500000000004,-0.048460500000000004,-0.048460500000000004,-0.048460500000000004,-0.048460500000000004,-0.048460500000000004,-0.048460500000000004,-0.048460500000000004,-0.048460500000000004
2017-09-14 21:00:00,-0.044601975,-0.044601975,-0.044601975,-0.044601975,-0.044601975,-0.044601975,-0.044601975,-0.044601975,-0.044601975,-0.044601975
2017-09-14 22:00:00,-0.03942179999999999,-0.03942179999999999,-0.03942179999999999,-0.03942179999999999,-0.03942179999999999,-0.03942179999999999,-0.03942179999999999,-0.03942179999999999,-0.03942179999999999,-0.03942179999999999
2017-09-14 23:00:00,-0.027225000000000006,-0.027225000000000006,-0.027225000000000006,-0.027225000000000006,-0.027225000000000006,-0.027225000000000006,-0.027225000000000006,-0.027225000000000006,-0.027225000000000006,-0.027225000000000006
2017-09-15 00:00:00,-0.0166716,-0.0166716,-0.0166716,-0.0166716,-0.0166716,-0.0166716,-0.0166716,-0.0166716,-0.0166716,-0.0166716
2017-09-15 01:00:00,-0.0145629,-0.0145629,-0.0145629,-0.0145629,-0.0145629,-0.0145629,-0.0145629,-0.0145629,-0.0145629,-0.0145629
2017-09-15 02:00:00,-0.0143847,-0.0143847,-0.0143847,-0.0143847,-0.0143847,-0.0143847,-0.0143847,-0.0143847,-0.0143847,-0.0143847
2017-09-15 03:00:00,-0.021643875,-0.021643875,-0.021643875,-0.021643875,-0.021643875,-0.021643875,-0.021643875,-0.021643875,-0.021643875,-0.021643875
2017-09-15 04:00:00,-0.037988775,-0.037988775,-0.037988775,-0.037988775,-0.037988775,-0.037988775,-0.037988775,-0.037988775,-0.037988775,-0.037988775
2017-09-15 05:00:00,-0.04351050000000001,-0.04351050000000001,-0.04351050000000001,-0.04351050000000001,-0.04351050000000001,-0.04351050000000001,-0.04351050000000001,-0.04351050000000001,-0.04351050000000001,-0.04351050000000001
2017-09-15 06:00:00,-0.052482375000000005,-0.052482375000000005,-0.052482375000000005,-0.052482375000000005,-0.052482375000000005,-0.052482375000000005,-0.052482375000000005,-0.052482375000000005,-0.052482375000000005,-0.052482375000000005
2017-09-15 07:00:00,-0.055724625,-0.055724625,-0.055724625,-0.055724625,-0.055724625,-0.055724625,-0.055724625,-0.055724625,-0.055724625,-0.055724625
2017-09-15 08:00:00,-0.053992125,-0.053992125,-0.053992125,-0.053992125,-0.053992125,-0.053992125,-0.053992125,-0.053992125,-0.053992125,-0.053992125
2017-09-15 09:00:00,-0.053163,-0.053163,-0.053163,-0.053163,-0.053163,-0.053163,-0.053163,-0.053163,-0.053163,-0.053163
2017-09-15 10:00:00,-0.052903125,-0.052903125,-0.052903125,-0.052903125,-0.052903125,-0.052903125,-0.052903125,-0.052903125,-0.052903125,-0.052903125
2017-09-15 11:00:00,-0.0530145,-0.0530145,-0.0530145,-0.0530145,-0.0530145,-0.0530145,-0.0530145,-0.0530145,-0.0530145,-0.0530145
2017-09-15 12:00:00,-0.049896,-0.049896,-0.049896,-0.049896,-0.049896,-0.049896,-0.049896,-0.049896,-0.049896,-0.049896
2017-09-15 13:00:00,-0.04886145,-0.04886145,-0.04886145,-0.04886145,-0.04886145,-0.04886145,-0.04886145,-0.04886145,-0.04886145,-0.04886145
2017-09-15 14:00:00,-0.04974255,-0.04974255,-0.04974255,-0.04974255,-0.04974255,-0.04974255,-0.04974255,-0.04974255,-0.04974255,-0.04974255
2017-09-15 15:00:00,-0.047448225000000004,-0.047448225000000004,-0.047448225000000004,-0.047448225000000004,-0.047448225000000004,-0.047448225000000004,-0.047448225000000004,-0.047448225000000004,-0.047448225000000004,-0.047448225000000004
