,X1,X2,X3,X4,X5
2017-06-10 20:00:00,-8485.02934470505,-11226.793596549796,-3089.7519673538036,-15580.633579896645,-13483.712597747646
2017-06-10 21:00:00,-9096.543381224099,-11103.195502077844,-3279.7253668293565,-15989.809526689336,-13109.07423395413
2017-06-10 22:00:00,-7894.735710216435,-10015.350538770927,-2850.194471615466,-13959.699310946959,-11847.3620410906
2017-06-10 23:00:00,-6932.178115392791,-8516.108557140418,-2506.1725158786794,-12333.733648027312,-10108.500390689775
2017-06-11 00:00:00,-6952.745361052576,-8449.972557942943,-2484.9391555498696,-11744.674065105266,-9800.50812875888
2017-06-11 01:00:00,-6015.141483291004,-7071.555611180639,-2149.8357586533666,-10160.860567752996,-8201.782641909294
2017-06-11 02:00:00,-5399.442923641882,-6417.220682306722,-1929.7826171334332,-9120.81400629817,-7442.867184446457
2017-06-11 03:00:00,-5185.152127518999,-6391.69907360246,-1853.1942247348527,-8758.831016138127,-7413.266528130715
2017-06-11 04:00:00,-5186.143687014292,-6236.632678241687,-1853.5486120864607,-8760.50597221427,-7233.41630284187
2017-06-11 05:00:00,-4856.894207857204,-6026.87983932275,-1744.6314468841078,-8395.93829627067,-7061.228928112995
2017-06-11 06:00:00,-5618.975385620206,-6727.265485435588,-2008.2444019904028,-9491.651291248756,-7802.465584619678
2017-06-11 07:00:00,-6671.411448910101,-7804.478097707295,-2384.389283842641,-11269.44091187008,-9051.846087405655
2017-06-11 08:00:00,-6957.621755430842,-9257.964838753232,-2529.558263484917,-12688.614428318277,-11084.568459973922
2017-06-11 09:00:00,-7672.244361709601,-9395.600129172537,-2799.2593454605494,-14207.66589381293,-11359.844580508794
2017-06-11 10:00:00,-7383.652983261047,-9615.777646807484,-2724.6998027542504,-14343.975387709703,-11846.498387582073
2017-06-11 11:00:00,-7123.190174575076,-9563.264138812956,-2645.9014356885573,-14215.899022441261,-11901.23475704086
2017-06-11 12:00:00,-7229.463407257703,-10075.236187342596,-2698.1760047975645,-14707.31827367115,-12610.676836766339
2017-06-11 13:00:00,-7102.468374851492,-9940.824714607617,-2667.079557773358,-14804.69753049137,-12570.425717962442
2017-06-11 14:00:00,-6961.021391071851,-9533.149579335975,-2630.817925203438,-14877.664350256657,-12213.235966799606
2017-06-11 15:00:00,-5941.404235468579,-8677.865440851125,-2294.986829601805,-13779.114944535591,-11452.540077682104
2017-06-11 16:00:00,-6530.317614732352,-8989.869075379436,-2476.8826632758837,-14150.11354707988,-11583.1244535714
2017-06-11 17:00:00,-6883.521927834641,-9721.253497187614,-2588.827217020535,-14434.850150155777,-12315.761044626499
2017-06-11 18:00:00,-7630.356017898826,-9880.068528942678,-2870.0408128536637,-16008.313701606061,-12615.602005544315
2017-06-11 19:00:00,-8065.389370311183,-10742.794941931708,-2996.939306035142,-16119.376024788908,-13384.929647164508
2017-06-11 20:00:00,-8452.430935598224,-11228.615758315937,-3092.3932531541495,-15837.468924337769,-13601.468955676151
2017-06-11 21:00:00,-8698.804724777754,-11279.504803347118,-3151.864059659179,-15629.844892077961,-13429.205524740479
2017-06-11 22:00:00,-7838.866684123416,-9456.660658781984,-2830.2266569880703,-13865.324575828221,-11199.378314191978
2017-06-11 23:00:00,-7268.680608770423,-8743.670243996796,-2597.8556837561564,-12278.356275144186,-10141.146697680948
2017-06-12 00:00:00,-6869.823951035379,-8280.144026010621,-2455.3027101049665,-11604.602067196874,-9603.53637574018
2017-06-12 01:00:00,-6141.965729833553,-7285.907346948882,-2195.16325444691,-10375.093847104577,-8450.393618383478
2017-06-12 02:00:00,-5537.547780927482,-6597.371574753035,-1979.141848576458,-9354.102650049346,-7651.8110921001735
2017-06-12 03:00:00,-5411.953768172822,-6633.921230035647,-1934.2540432866303,-9141.947498705096,-7694.202376952791
2017-06-12 04:00:00,-4851.550932675053,-5996.1768236799335,-1742.721738843687,-8386.912361593691,-7025.618735024026
2017-06-12 05:00:00,-4633.83650470239,-5964.335694247524,-1673.6676495216902,-8210.75124377515,-7059.778202615378
2017-06-12 06:00:00,-5178.344105110405,-6343.067983349038,-1885.7927016219003,-9513.751285415019,-7641.22157032059
2017-06-12 07:00:00,-6678.271098279576,-8002.847432839055,-2386.840950116375,-11281.028326892738,-9281.920240679421
2017-06-12 08:00:00,-7552.168628371799,-9339.568057717463,-2734.9056629426327,-13536.980751692034,-11121.392611502111
2017-06-12 09:00:00,-7756.73230791937,-9897.314904783358,-2829.455677241189,-14350.384106423215,-11941.74703083927
2017-06-12 10:00:00,-7432.821514755598,-9447.729253246844,-2727.9807453392805,-14115.130524230663,-11535.948322367072
2017-06-12 11:00:00,-6958.049133456441,-9469.900232134674,-2586.8793634057547,-13936.940481319474,-11792.94875728657
2017-06-12 12:00:00,-7119.06301872282,-9340.783426357288,-2644.4263735877967,-14208.927373433064,-11643.195572184068
2017-06-12 13:00:00,-7472.286069315289,-9513.10762822134,-2784.9618008345997,-15117.497688188898,-11958.704836230456
2017-06-12 14:00:00,-7088.763333995744,-10173.056199467997,-2647.8892327267913,-14469.64575503486,-12724.131148885865
2017-06-12 15:00:00,-6980.765241015193,-9799.60835209936,-2594.998191610025,-13975.31284582457,-12175.353207439992
2017-06-12 16:00:00,-6815.2329847811,-9376.274340670418,-2550.128385795415,-14007.594488719813,-11800.001865572041
2017-06-12 17:00:00,-7597.718454084427,-9323.146613763842,-2829.791839632344,-15329.379815294353,-11738.382882097241
2017-06-12 18:00:00,-8167.442944247512,-10469.512727393692,-3004.829487165318,-15667.964279759966,-12836.683567441238
2017-06-12 19:00:00,-9180.031713189343,-11404.225602597075,-3338.148609106416,-16754.64123708035,-13689.503066964468
2017-06-12 20:00:00,-8930.920933736683,-10681.359970746778,-3220.531237974165,-15710.037787240759,-12619.817904958922
2017-06-12 21:00:00,-9376.536504008822,-11584.12076279339,-3351.211858379753,-15838.975739861338,-13435.578508898598
2017-06-12 22:00:00,-8332.471149221734,-9960.591547447482,-2978.058701412887,-14075.326036345308,-11552.565142503885
2017-06-12 23:00:00,-7024.903947071869,-8446.741171707703,-2510.728924410513,-11866.565351178077,-9796.760279064874
2017-06-13 00:00:00,-6712.3831036588435,-8355.167005474861,-2399.0327180352906,-11338.65080033048,-9690.550068984881
2017-06-13 01:00:00,-5990.678025551371,-7299.521159042777,-2141.0924204667153,-10119.536555044731,-8466.183288133847
2017-06-13 02:00:00,-5568.374928000734,-6747.902677988002,-1990.159594925308,-9406.176295196852,-7826.401162158871
2017-06-13 03:00:00,-5270.865325907989,-6344.451530524111,-1883.8284665722338,-8903.618941753166,-7358.467541882176
2017-06-13 04:00:00,-4904.9185825694585,-6060.061729752945,-1761.795551557318,-8477.061737283693,-7099.714187640026
2017-06-13 05:00:00,-5067.664045707408,-6065.073620302375,-1819.961434634958,-8751.973634796424,-7105.527114691957
2017-06-13 06:00:00,-5526.726935393266,-6854.044872967528,-1975.2744348617616,-9335.823927428479,-7949.507768431022
2017-06-13 07:00:00,-6623.842514060727,-8146.047267320967,-2367.387955208176,-11189.086806201303,-9448.007305726478
2017-06-13 08:00:00,-7114.593761840725,-8884.048316486296,-2585.6606899074623,-12953.773722509744,-10650.889901750714
2017-06-13 09:00:00,-8101.004274525589,-9618.550364828208,-2923.9156860989024,-14308.131035666627,-11387.14240090218
2017-06-13 10:00:00,-7792.214638881291,-9832.018770543535,-2842.1372050347095,-14410.32135287443,-11866.014797390493
2017-06-13 11:00:00,-7681.8111031898,-9795.26721886752,-2831.262713990212,-14847.62822649246,-12054.675277854727
2017-06-13 12:00:00,-7014.858482198173,-9266.412069860464,-2650.0595181014187,-14968.606712598012,-11903.866544362569
2017-06-13 13:00:00,-6189.765523949539,-9441.458401926186,-2398.0442413224646,-14510.55131378679,-12453.818939344712
2017-06-13 14:00:00,-6337.4453899983355,-9060.356136128728,-2436.5335310836463,-14448.113165350023,-11896.163195099109
2017-06-13 15:00:00,-6753.432711118818,-8787.526197175805,-2542.3328077555557,-14215.10163782411,-11232.798711783427
2017-06-13 16:00:00,-6255.599542062262,-8712.41349710141,-2392.989407528481,-13997.956991827295,-11376.966888381721
2017-06-13 17:00:00,-7201.900565687449,-9727.44143244406,-2702.6170226882205,-14972.659768759055,-12322.9379803343
2017-06-13 18:00:00,-8162.281741719909,-10345.232651459099,-3017.276940947817,-15971.146934766355,-12808.183118360466
2017-06-13 19:00:00,-8778.47958888079,-10541.635642545378,-3208.9243531847555,-16388.23483957194,-12804.690722050258
2017-06-13 20:00:00,-9129.54749379537,-11178.46317082159,-3291.5211694028185,-16045.560532202784,-13196.371724484132
2017-06-13 21:00:00,-9225.227151592615,-11420.486787848884,-3297.13328726939,-15583.381879472718,-13245.791371651945
2017-06-13 22:00:00,-8317.741903144775,-9789.139177166991,-2972.7944096248702,-14050.44518922445,-11353.71001757813
2017-06-13 23:00:00,-7046.350725603748,-8729.558149793535,-2518.3940893154163,-11902.793547454961,-10124.779106779975
2017-06-14 00:00:00,-6836.890917399696,-8038.224750256905,-2443.5323114289595,-11548.971129208994,-9322.951816172696
2017-06-14 01:00:00,-6134.577155605104,-7346.13729380726,-2192.5225483012755,-10362.612964861273,-8520.24994983693
2017-06-14 02:00:00,-5639.70667997994,-6449.551429378924,-2015.6538499745493,-9526.670881721142,-7480.365264744022
2017-06-14 03:00:00,-5171.938509588218,-6463.475075573107,-1848.4716245420414,-8736.51038913988,-7496.5142885156765
2017-06-14 04:00:00,-5044.334626927544,-6128.246049477953,-1802.8654836642318,-8520.960137625321,-7107.706541187173
2017-06-14 05:00:00,-4816.922634141133,-5867.707292254881,-1721.5875228054692,-8136.812639755772,-6805.526600304258
2017-06-14 06:00:00,-5825.099255393064,-6763.412343708838,-2081.9139020646144,-9839.838595947333,-7844.389694539192
2017-06-14 07:00:00,-6697.780606262969,-8294.81263746224,-2393.8137267356683,-11313.98405884275,-9620.549430490762
2017-06-14 08:00:00,-6687.607385540277,-9161.205945586746,-2447.346130028917,-12544.40343315396,-11087.987827624198
2017-06-14 09:00:00,-7220.5837711648455,-9066.25539415107,-2695.002387144633,-14692.318669009723,-11440.433454598198
2017-06-14 10:00:00,-7194.411439642507,-9622.837960016732,-2671.3562022711576,-14336.206972939079,-11970.330096104419
2017-06-14 11:00:00,-6831.484163757108,-8996.922404834866,-2555.9366225226718,-14035.04620603943,-11360.01916677357
2017-06-14 12:00:00,-7440.101805565853,-9502.18317321846,-2773.4590155274427,-15063.13158269625,-11946.03435602193
2017-06-14 13:00:00,-6802.899708747651,-10048.32283469252,-2574.3045999851906,-14610.563007537166,-12810.747928195862
2017-06-14 14:00:00,-6673.753135185836,-9213.36387671602,-2556.731271822506,-15016.208881169492,-12073.625736557802
2017-06-14 15:00:00,-6305.247047280585,-8519.432212625088,-2410.7336255726896,-14081.82224744289,-11153.141942887585
2017-06-14 16:00:00,-6325.858468227407,-9337.711126127415,-2403.8081419930368,-13804.73831605507,-11986.561130140868
2017-06-14 17:00:00,-7062.823102757603,-9963.461939320741,-2638.6180897522822,-14425.827156014673,-12481.038022106
2017-06-14 18:00:00,-8455.386094312953,-10472.939376960627,-3093.449438764257,-15842.460819497566,-12725.014923737053
2017-06-14 19:00:00,-8873.26705603897,-11430.612327963183,-3199.92551020469,-15612.648055992702,-13488.821178879462
2017-06-14 20:00:00,-8653.12640205416,-10790.616841030402,-3149.830531726292,-15864.58546470575,-12977.822926659277
2017-06-14 21:00:00,-9021.056258493867,-10578.886421710067,-3252.745965561057,-15862.295630157834,-12500.966294089128
2017-06-14 22:00:00,-7962.478990323526,-9944.906878660415,-2860.114104061102,-13762.231170901168,-11650.016601928992
2017-06-14 23:00:00,-6944.107055457209,-8919.293803469267,-2496.1438787112565,-12041.98314929883,-10460.48264646971
2017-06-15 00:00:00,-6798.1702931745385,-8114.35597271648,-2443.985492922844,-11795.46474281037,-9526.893844927063
2017-06-15 01:00:00,-5933.610593111598,-7400.9116148203175,-2120.696290591074,-10023.137455274438,-8583.778697966545
2017-06-15 02:00:00,-5491.187547969678,-6740.323441335756,-1962.5725148593642,-9275.790300409475,-7817.610557229592
2017-06-15 03:00:00,-5327.9832313817715,-6225.038180483694,-1904.242635713229,-9000.103301273779,-7219.968688811543
2017-06-15 04:00:00,-5084.179194889859,-6353.8916258701665,-1817.106092506339,-8588.26613542638,-7369.416421365615
2017-06-15 05:00:00,-5038.343207447198,-5837.7163025543705,-1800.7241262448397,-8510.839348594538,-6770.742234280124
2017-06-15 06:00:00,-5700.059112044102,-6819.013411800564,-2037.2240519280108,-9628.61904849863,-7908.877326429596
2017-06-15 07:00:00,-6503.94022518015,-7993.798479685446,-2338.8264832466048,-11298.447223931369,-9387.067983679406
2017-06-15 08:00:00,-7410.923992735503,-8959.003810123168,-2677.2782179271253,-13142.437835714087,-10622.18235797214
2017-06-15 09:00:00,-7523.29982873351,-9270.480551454744,-2746.025970329241,-13956.066719279275,-11214.727489289671
2017-06-15 10:00:00,-7412.057126186772,-9412.393140196742,-2734.8515576756013,-14391.956060586064,-11610.607501944993
2017-06-15 11:00:00,-7156.221890650473,-9424.328126926437,-2657.707103865413,-14271.696656177399,-11740.092989474855
2017-06-15 12:00:00,-6867.192102907101,-9585.73447765502,-2568.698783589991,-14095.364552976527,-12042.939432657855
2017-06-15 13:00:00,-7467.568022330879,-9758.42816097257,-2783.27555186668,-15109.527897670443,-12243.23426622486
2017-06-15 14:00:00,-7312.156750698698,-9797.259445004456,-2727.7309383308634,-14847.005018350268,-12288.271846192729
2017-06-15 15:00:00,-6333.950787647524,-9514.911832153502,-2406.7003695005933,-13818.407974453952,-12192.083331298556
2017-06-15 16:00:00,-6122.0108918777205,-8770.093539848247,-2330.9521983433788,-13460.396157833664,-11328.222806529822
2017-06-15 17:00:00,-7374.768665101536,-9652.935626763989,-2750.1086883596663,-14952.769934087422,-12120.881154194605
2017-06-15 18:00:00,-8163.272676287394,-10282.04671262624,-3003.339016623813,-15660.919805180169,-12619.255381847022
2017-06-15 19:00:00,-8794.276442388698,-11081.670505194366,-3214.570212162445,-16414.91910399846,-13431.037852163661
2017-06-15 20:00:00,-9338.483982416374,-11347.236500181829,-3351.9038224416354,-16086.597921712488,-13276.476659719487
2017-06-15 21:00:00,-9138.977190949267,-11153.583014437107,-3266.3072044434766,-15437.687247599857,-12936.22911177695
2017-06-15 22:00:00,-8499.831345794708,-9894.483692230322,-3037.873908780375,-14358.033205693439,-11475.891452975557
2017-06-15 23:00:00,-7248.805011945743,-8754.292689796155,-2590.752065512601,-12244.782140837051,-10153.466899396406
2017-06-16 00:00:00,-6930.688445579943,-8422.569750351544,-2477.055925248407,-11707.415217030835,-9768.72560677922
2017-06-16 01:00:00,-5871.781494468369,-7148.793538811289,-2098.5983220631924,-9918.694882794833,-8291.365292314604
2017-06-16 02:00:00,-5525.2135864199445,-6648.362884010244,-1974.733557852101,-9333.267557316325,-7710.952200245143
2017-06-16 03:00:00,-5237.268840855383,-6116.776535176436,-1871.8209476914576,-8846.867292413845,-7094.403886370941
2017-06-16 04:00:00,-5079.972690549803,-6231.517225368627,-1815.602670936904,-8581.160449850122,-7227.483261388667
2017-06-16 05:00:00,-5002.840156935115,-6069.788030501538,-1788.0351932007588,-8450.86710239131,-7039.905339912151
2017-06-16 06:00:00,-5773.628956015715,-6673.088718835599,-2063.518210056805,-9752.89425111247,-7739.62989636008
2017-06-16 07:00:00,-6667.419118993299,-7850.185616889896,-2382.9624090734733,-11262.697012705317,-9104.858912029966
2017-06-16 08:00:00,-7526.010934811558,-9244.614461858018,-2689.826577249835,-12713.042237231955,-10722.155434163618
2017-06-16 09:00:00,-8372.478974770787,-10121.12150537334,-2992.357659173106,-14142.907811130179,-11738.752156340139
2017-06-16 10:00:00,-8373.28779465253,-10398.534597815189,-3021.2309112996636,-14768.076140963321,-12291.789340673255
2017-06-16 11:00:00,-7151.205564420905,-9812.871782855567,-2655.9142486956134,-14263.223008213743,-12190.736495379697
2017-06-16 12:00:00,-6858.345867486423,-9381.623308270478,-2579.829191795531,-14392.322399220211,-11921.848708884594
2017-06-16 13:00:00,-7400.7879544209445,-9311.031071972215,-2759.4080870103867,-14996.722079116917,-11724.330947017104
2017-06-16 14:00:00,-6569.232951315647,-9364.054665899464,-2505.0832494097176,-14527.750904350378,-12132.758049601063
2017-06-16 15:00:00,-6939.666648253928,-9294.7667726904,-2608.8935659089634,-14529.69059196093,-11821.110135220444
2017-06-16 16:00:00,-6599.368154145741,-9021.747008484605,-2487.269515455306,-13954.853647617303,-11504.454382783051
2017-06-16 17:00:00,-8115.7534822941625,-10142.282551139073,-2943.479200599687,-14644.946632379902,-12110.224208464628
2017-06-16 18:00:00,-9641.804950427104,-11179.536796914428,-3446.0198680228505,-16287.07088518217,-12966.331014995783
2017-06-16 19:00:00,-9705.48241753825,-11834.188513964047,-3468.7784508751884,-16394.635747358945,-13725.613892005818
2017-06-16 20:00:00,-9415.977251662764,-11446.792186616098,-3365.3081402195075,-15905.599598786826,-13276.301089012624
2017-06-16 21:00:00,-9553.511091738206,-11277.343829199683,-3414.463287815027,-16137.923672332912,-13079.770272743475
2017-06-16 22:00:00,-8514.809591431593,-9931.216612092101,-3043.22719401257,-14383.334666330513,-11518.495293074424
2017-06-16 23:00:00,-7393.979356020085,-8596.662542802165,-2642.637959966959,-12490.012659894988,-9970.643165193873
2017-06-17 00:00:00,-6826.813807112305,-8602.003597460462,-2439.930711682734,-11531.948734500493,-9976.837865737081
2017-06-17 01:00:00,-6122.121579862207,-7101.111709351386,-2188.0708754352136,-10341.572833259013,-8236.062608902148
2017-06-17 02:00:00,-5374.8071637486755,-6521.2797819158395,-1920.9776974641063,-9079.19893839813,-7563.557760019019
2017-06-17 03:00:00,-5209.42693036042,-6440.140675699783,-1861.8701369021246,-8799.836350371166,-7469.450416524371
2017-06-17 04:00:00,-5163.513951492663,-6254.50306974062,-1845.460653595641,-8722.279508554333,-7254.142869224002
2017-06-17 05:00:00,-4815.178209730831,-6085.650471197294,-1735.2561468291608,-8445.76696383051,-7173.945995432887
2017-06-17 06:00:00,-5502.594171349652,-6784.428316708321,-1966.6492879320967,-9295.058527106177,-7868.76459194896
2017-06-17 07:00:00,-6468.083622193253,-7921.176697397199,-2340.3032774499593,-11549.778782001034,-9418.482229389323
2017-06-17 08:00:00,-7777.553713096258,-9007.706851300347,-2794.021066222106,-13449.85282326315,-10563.026505401223
2017-06-17 09:00:00,-8015.698127025684,-10184.893447172035,-2864.8427492386127,-13540.228646017791,-11812.716589916594
2017-06-17 10:00:00,-8417.790113376963,-10272.235198691233,-3037.136218997336,-14843.250076066386,-12145.30386047981
2017-06-17 11:00:00,-7878.8202355826415,-10054.812005543805,-2844.5062169702983,-13932.814670066473,-11893.13052415115
2017-06-17 12:00:00,-7946.210501522227,-10105.77567062276,-2897.1759457043668,-14670.453303660946,-12183.525500074173
2017-06-17 13:00:00,-8003.179988236812,-10232.532172701647,-2946.1212460316947,-15390.489012202586,-12561.827070962558
2017-06-17 14:00:00,-7437.06919888654,-9910.121806617815,-2758.0830613794005,-14746.107831333024,-12303.529719484077
2017-06-17 15:00:00,-6853.179004484101,-9482.903273254738,-2563.6904458538,-14071.69343242287,-11923.673003364223
2017-06-17 16:00:00,-6952.817798742588,-8842.572806457345,-2599.3017516628206,-14240.004668062436,-11181.00030213269
2017-06-17 17:00:00,-7063.9183184612075,-9780.66997083111,-2653.3016125735394,-14739.578239623686,-12384.673887707617
2017-06-17 18:00:00,-7886.63492584215,-10606.450957901743,-2918.759660318745,-15505.520503557855,-13111.151218921375
2017-06-17 19:00:00,-8896.002105235111,-11494.74553552548,-3250.927373198045,-16586.755507051632,-13910.133513692404
2017-06-17 20:00:00,-8909.113153915408,-10892.86777686395,-3227.0291380804074,-15985.100812595683,-12980.773379553739
2017-06-17 21:00:00,-9003.389433099353,-11070.477197587803,-3232.1396827862836,-15520.551553213536,-12955.48368889229
2017-06-17 22:00:00,-8103.463634737927,-10399.292469898406,-2896.2104946823847,-13688.48336105639,-12061.382411091672
2017-06-17 23:00:00,-7444.343132811353,-8639.85591438767,-2660.6381763521385,-12575.087851403456,-10020.740013015507
2017-06-18 00:00:00,-6892.5554094359195,-8276.219704651961,-2463.4270247618324,-11643.000362557203,-9598.984841032621
2017-06-18 01:00:00,-6062.234079179486,-7319.398907308807,-2166.666841827403,-10240.410035030796,-8489.238041522309
2017-06-18 02:00:00,-5355.15556149178,-6352.415749117203,-1931.46998151863,-9429.213416487028,-7509.884011395114
2017-06-18 03:00:00,-5141.884327435455,-6153.2228102575555,-1855.245984703252,-9068.952684735574,-7278.8546201043355
2017-06-18 04:00:00,-4736.184466918625,-6171.05132959498,-1710.247222854915,-8383.638843570032,-7299.532622014049
2017-06-18 05:00:00,-5066.011958086461,-5914.0543142762945,-1819.370971874638,-8749.18290543307,-6930.37081375026
2017-06-18 06:00:00,-5638.903487999544,-6510.404117362601,-2015.366785930367,-9525.314118668333,-7550.943868301764
2017-06-18 07:00:00,-6869.0625973694,-8168.923599351034,-2455.0305992426283,-11603.31597800608,-9474.539898167397
2017-06-18 08:00:00,-7739.498848284402,-8952.374803905757,-2766.128016160147,-13073.668986864326,-10383.207925912291
2017-06-18 09:00:00,-8108.038397979612,-10009.46386842645,-2897.845533464377,-13696.211114685851,-11609.248590377978
2017-06-18 10:00:00,-8116.962268578439,-10172.323133720856,-2901.0349607076505,-13711.285440889355,-11798.13719828963
2017-06-18 11:00:00,-7958.2607698026095,-10219.041923306471,-2872.8985834054056,-14067.006724215013,-12083.60885209619
2017-06-18 12:00:00,-8205.517456693062,-10041.634992524074,-2975.5612060749795,-14796.57718511223,-11993.490430978116
2017-06-18 13:00:00,-8398.667290483329,-10658.93265322282,-3044.5937335082463,-15122.848567968182,-12709.449056885735
2017-06-18 14:00:00,-8270.901593550376,-10180.479479507025,-2998.9297595587177,-14907.024977536648,-12154.526045470222
2017-06-18 15:00:00,-7673.098707758203,-9295.669070541557,-2813.856780498347,-14521.010097054077,-11359.5847843266
2017-06-18 16:00:00,-7540.324839932535,-9509.73578335856,-2780.694954453109,-14608.627664792799,-11723.508148549518
2017-06-18 17:00:00,-7763.2850866634435,-9860.522626164951,-2860.3818433669894,-14985.255211372983,-12130.360275087383
2017-06-18 18:00:00,-8253.7903232358,-10332.95344302529,-3035.690387699523,-15813.823472054622,-12678.298393130583
2017-06-18 19:00:00,-8342.151851867131,-10691.355159088536,-3067.271153416936,-15963.084993910841,-13093.982456901565
2017-06-18 20:00:00,-8521.63882072873,-10608.86201110276,-3117.128429649604,-15954.375845472296,-12882.661693789592
2017-06-18 21:00:00,-8762.035008929948,-10813.013226505735,-3145.878640875646,-15112.852306536148,-12656.869968652398
2017-06-18 22:00:00,-8334.573998714937,-10033.945043332993,-2978.810268279288,-14078.878198926148,-11637.642523260945
2017-06-18 23:00:00,-7203.62293660677,-8701.347303885537,-2574.6038100669534,-12168.45995141619,-10092.059399970914
2017-06-19 00:00:00,-7104.093636558207,-8074.4947643280775,-2539.0316379289393,-12000.33367491734,-9365.018765538181
2017-06-19 01:00:00,-6092.169641028246,-7560.293398426966,-2177.365932031119,-10290.97760202943,-8768.63402798117
2017-06-19 02:00:00,-5192.781388221178,-6549.434733354773,-1855.9209531942236,-8771.718469316944,-7596.212638901757
2017-06-19 03:00:00,-5453.886031001739,-6362.038392208822,-1949.2408026706396,-9212.780059681181,-7378.865262669844
2017-06-19 04:00:00,-5152.2913836016,-6342.357179545633,-1841.4496626949046,-8703.322190946761,-7356.038456622041
2017-06-19 05:00:00,-4845.197067087614,-6123.250777566602,-1731.6929188585534,-8184.5742047330095,-7101.912888883941
2017-06-19 06:00:00,-5539.331361609864,-6707.096416610988,-1979.7793074857923,-9357.115499319038,-7779.072949719439
2017-06-19 07:00:00,-6606.606618956992,-8187.985578844437,-2361.2277769764023,-11159.971692717114,-9496.648500733181
2017-06-19 08:00:00,-7135.933117929724,-9325.068549762986,-2578.9953732753343,-12677.919429278,-11046.754205027393
2017-06-19 09:00:00,-7612.851192546021,-9702.381173944103,-2763.739899601951,-13795.437097229476,-11600.014619795731
2017-06-19 10:00:00,-7633.785869082141,-10042.152756183932,-2814.0983021656284,-14766.503333776782,-12341.019842733587
2017-06-19 11:00:00,-7006.326591412963,-9570.629514389562,-2618.426009372251,-14330.392464090637,-12025.420285198783
2017-06-19 12:00:00,-7703.311046165236,-9622.097069015763,-2838.9468800810673,-14883.946228886067,-11853.827825434868
2017-06-19 13:00:00,-6960.759346339947,-10060.881814825794,-2616.432181038427,-14565.320670629088,-12709.671210008146
2017-06-19 14:00:00,-6642.833592135863,-9690.171834529414,-2517.0963261321663,-14340.177099403178,-12395.354651548801
2017-06-19 15:00:00,-6472.576707732491,-9300.62695147191,-2470.5379192076944,-14364.477834751044,-12059.192860297399
2017-06-19 16:00:00,-5975.587283699339,-8438.004285599449,-2307.2039885215736,-13836.857424545136,-11174.342582282212
2017-06-19 17:00:00,-6075.813265166389,-9200.318247477533,-2357.3172457244646,-14318.061575001359,-12174.13802586971
2017-06-19 18:00:00,-7352.659825715164,-9954.883256885241,-2799.375253538198,-16163.02749551885,-12933.660093255148
2017-06-19 19:00:00,-7458.654172227696,-10521.436164650579,-2822.965970960551,-16030.173588304187,-13475.120608627734
2017-06-19 20:00:00,-7699.4449234732765,-10615.428660071466,-2880.4413772533553,-15813.11861079581,-13352.849732463708
2017-06-19 21:00:00,-8830.121836941424,-10708.688131313575,-3198.7973236957373,-15851.667582460464,-12767.15681441216
2017-06-19 22:00:00,-8092.546744763738,-9767.790290765359,-2892.3087542985577,-13670.04239883308,-11328.948998144704
2017-06-19 23:00:00,-7478.9894278678385,-8763.913259741003,-2673.0209015505716,-12633.612854387353,-10164.625098230925
2017-06-20 00:00:00,-6917.762093725776,-8450.938253019194,-2472.4359951067445,-11685.57984388047,-9801.62816818857
2017-06-20 01:00:00,-6029.440870694372,-7342.992642360709,-2154.946417222577,-10185.015291629981,-8516.602697511235
2017-06-20 02:00:00,-5385.196021824355,-6253.898686532936,-1924.6907171236955,-9096.74794180202,-7253.441889132153
2017-06-20 03:00:00,-5408.194905934175,-6397.971702960291,-1932.9106108046276,-9135.597976386067,-7420.541694362152
2017-06-20 04:00:00,-5065.762003484627,-5869.532869948541,-1810.5237142253104,-8557.15555981681,-6807.643954994312
2017-06-20 05:00:00,-5201.415515140927,-6237.664823400368,-1859.0068248812636,-8786.303356472059,-7234.613412885525
2017-06-20 06:00:00,-5674.012815311975,-7019.091572511217,-2027.9150007193618,-9584.62128217233,-8140.933422113441
2017-06-20 07:00:00,-6751.071540836031,-7987.319383744214,-2412.860121084907,-11404.003845946057,-9263.910386761649
2017-06-20 08:00:00,-7301.289112826949,-8847.35699481213,-2652.386359227036,-13269.142103334736,-10608.334308361886
2017-06-20 09:00:00,-7437.507954502264,-9209.643943155943,-2729.6556977533073,-14123.04692336397,-11259.810500512183
2017-06-20 10:00:00,-7362.709275047018,-9846.316593860534,-2717.214437204264,-14308.596984803375,-12113.883732220274
2017-06-20 11:00:00,-7115.420523549126,-9146.388633887878,-2671.7087078106297,-14826.576480028143,-11649.017131900888
2017-06-20 12:00:00,-6497.903267387807,-9587.775982610776,-2479.589733490353,-14407.259811207192,-12392.236121035134
2017-06-20 13:00:00,-6935.1526415445405,-9674.160995565371,-2635.864418403774,-15145.867529161163,-12492.427809926316
2017-06-20 14:00:00,-6820.2132839030655,-9579.835407400096,-2580.492541379859,-14639.809339243937,-12267.383460688232
2017-06-20 15:00:00,-6949.394582381419,-9287.689569591417,-2626.6624570151753,-14858.024183474281,-11928.544767592637
2017-06-20 16:00:00,-6528.269934861637,-8639.60857895362,-2490.4429025783484,-14458.555607817463,-11292.525763013768
2017-06-20 17:00:00,-6541.274558953096,-9390.685604618524,-2509.3828958563254,-14792.424229544169,-12279.288302181227
