Datetime,X1,X2,X3,X4,X5
2017-06-24 13:00:00,-3042.722795564703,-3081.700123715995,-1086.4306868294364,-7265.59945257106,-5637.658560912181
2017-06-24 14:00:00,-2884.628239115281,-3129.403420762746,-1182.0387031122227,-6919.370926069953,-5811.713651995602
2017-06-24 15:00:00,-2960.0047508663865,-3060.38323793127,-1118.4834866033598,-6904.00196187789,-5772.751587929317
2017-06-24 16:00:00,-3052.8488582995096,-3006.901677434219,-1063.5377737082806,-6683.052716086793,-6039.468964705942
2017-06-24 17:00:00,-3128.61123079681,-3356.0551463127094,-1063.938303039544,-6639.430026487192,-5864.289793459757
2017-06-24 18:00:00,-3443.242247004948,-3488.336551381645,-950.6111585052058,-6389.728565462798,-5229.029096701003
2017-06-24 19:00:00,-3047.993328432103,-3039.5306108810537,-821.9328664157347,-6871.528917208298,-4796.4465305912745
2017-06-24 20:00:00,-2597.59906752945,-2767.4086816012023,-686.9704151398183,-4471.582763832195,-4000.6158792442284
2017-06-24 21:00:00,-1899.8135501240567,-1921.1596902021142,-510.32644158695757,-3950.4943665387045,-2840.5194780582788
2017-06-24 22:00:00,-1270.040226667915,-1329.3547698734578,-329.792801223101,-3280.0150518691853,-2149.6131121825774
2017-06-24 23:00:00,-919.9919576011825,-963.9763646675003,-197.61484661754392,-2192.1979256426416,-1570.6982493390783
2017-06-25 00:00:00,-418.80151808297217,-460.97278794897693,-93.13735142847989,-857.8660999891019,-498.3044634460707
2017-06-25 01:00:00,-207.2599482637571,-210.23233598616417,-81.1126809044553,-175.7261010525733,-225.39459418028486
2017-06-25 02:00:00,-138.25240369610066,-144.3511126261072,-90.09451538467593,-90.33980457677065,-228.77774846375456
2017-06-25 03:00:00,-175.6689934561981,-181.6405332010509,-120.59103594945451,-135.3604791043682,-560.5420653632664
2017-06-25 04:00:00,-287.34966915547716,-301.6199519345904,-230.78834883659027,-195.2901971896357,-1290.1086939352003
2017-06-25 05:00:00,-600.8007194591795,-628.0730878582789,-491.7100020854572,-1356.4932636627045,-1970.2604103439667
2017-06-25 06:00:00,-1125.32683048328,-1169.4216597675022,-751.5696832321146,-2528.265194196204,-3040.7775439639463
2017-06-25 07:00:00,-1838.2350939460334,-1969.399962633997,-1030.476253912704,-4414.162522244204,-4911.685830337524
2017-06-25 08:00:00,-2685.616704069723,-2753.7945721592077,-1254.1879067741843,-6449.319797521817,-6385.752144705474
2017-06-25 09:00:00,-3845.4345001370225,-4164.841302771867,-1368.1588928967349,-5941.240695435424,-9483.696083717203
2017-06-25 10:00:00,-4182.974248275392,-4447.250430904498,-1416.4158709728117,-9645.51233792771,-9737.483854751808
2017-06-25 11:00:00,-3908.6533946150184,-4025.9949113383573,-1273.7048882413214,-8762.739472595747,-8170.22304140358
2017-06-25 12:00:00,-3496.4425608848364,-3657.2292783687094,-1132.9714633299045,-7885.685980674849,-6359.896976275586
2017-06-25 13:00:00,-3054.6841099994836,-3082.6789849133984,-1127.0248082586809,-7091.309312947329,-5905.153588557808
2017-06-25 14:00:00,-3006.453191076324,-2983.181202805692,-1138.2466092808177,-6705.139132699751,-5438.625248230718
2017-06-25 15:00:00,-2964.7607877391947,-3120.2394869808395,-1113.5907215959987,-6818.349180441784,-6107.876987301832
2017-06-25 16:00:00,-3067.5692686272887,-3062.657607364651,-1082.5761014525629,-6741.256815048726,-6087.582804226252
2017-06-25 17:00:00,-3271.7539079947173,-3488.4679737569677,-1055.0695771275136,-6757.11912290084,-5840.232827875851
2017-06-25 18:00:00,-3524.672827074403,-3582.056191797692,-977.2923825082403,-6485.684213656354,-5229.661503455696
2017-06-25 19:00:00,-2951.3909911049614,-3110.722213909802,-841.6840645828263,-6934.09067181667,-5081.166473021451
2017-06-25 20:00:00,-2631.1724480187504,-2683.671110274871,-683.1238801231505,-4479.4690311637305,-3810.0019347624875
2017-06-25 21:00:00,-1857.1686869419577,-1989.5233437937509,-482.6056358694291,-3785.718931878583,-2722.948423940665
2017-06-25 22:00:00,-1278.2142885619546,-1367.7792730892204,-342.94777451679596,-3298.6783097218226,-2218.244612676097
2017-06-25 23:00:00,-943.3971507632266,-951.9718168492361,-199.5481549173299,-2072.943894854677,-1644.0650075277013
2017-06-26 00:00:00,-425.2396998824179,-434.4340604655274,-95.03223347382885,-828.6758629818041,-467.51210032324553
2017-06-26 01:00:00,-210.62649591203092,-215.14367824477893,-85.16554578633357,-177.7542023118276,-216.86117610084256
2017-06-26 02:00:00,-138.6631023601882,-140.9759019489333,-83.80364572536831,-90.35771229309407,-220.42524533529246
2017-06-26 03:00:00,-177.68554091848313,-180.38782691708718,-118.41288119374144,-137.77388194092555,-559.7293609941015
2017-06-26 04:00:00,-283.14628418877766,-316.0105724061699,-225.53953856301328,-190.60695199916003,-1249.7701188569245
2017-06-26 05:00:00,-620.8916637209143,-643.2944844850108,-480.8507019987175,-1360.334068846766,-2021.962356805966
2017-06-26 06:00:00,-1111.099049239427,-1171.194095113493,-765.7018710883824,-2565.579710588874,-2971.829746625962
2017-06-26 07:00:00,-1783.9330804401447,-1827.6231064360513,-978.3585173418087,-4519.650593414854,-4702.206316784135
2017-06-26 08:00:00,-2649.397273003752,-2765.4768053573575,-1200.2744694205142,-6306.546225886459,-6455.629249688356
2017-06-26 09:00:00,-3989.8318796803915,-4047.2494369326605,-1382.2592930377382,-6195.373058348921,-9295.637406071057
2017-06-26 10:00:00,-4396.9018065943965,-4320.693258698593,-1392.662734140245,-8886.4124919678,-9973.039148700373
2017-06-26 11:00:00,-3690.660006838042,-4011.505409685002,-1270.5742871516152,-8610.79361996327,-8118.01914009227
2017-06-26 12:00:00,-3466.6585695381873,-3678.1416835158434,-1146.0877088399916,-7812.55162653013,-6192.250425501914
2017-06-26 13:00:00,-3139.9792421211464,-3217.5305720367933,-1103.9856100900897,-7080.184500349043,-5642.868598143849
2017-06-26 14:00:00,-3017.8163236307046,-3086.888614887222,-1161.3996559509537,-6831.073002117399,-5695.97108211106
2017-06-26 15:00:00,-2936.713499637198,-3022.28097245845,-1081.271397206202,-6965.156836540202,-5711.516246507687
