,X1,X2,X3,X4,X5
2017-02-18 05:30:00,-310.23684483497016,-1508.995985112372,-207.21704765995946,-2631.7126958455406,-2532.1610453679127
2017-02-18 06:00:00,-455.57104015182273,-1487.654227796729,-259.1600735913026,-2877.2132378432952,-2507.4082944424263
2017-02-18 06:30:00,-657.6697293022764,-1685.9216730443698,-331.39095792204057,-3218.601151508778,-2737.364273055781
2017-02-18 07:00:00,-721.3695569956328,-1889.5233269888913,-354.1575325363938,-3326.2037854917053,-2973.5070120799883
2017-02-18 07:30:00,-1036.8684191009067,-2171.656507714528,-466.9180947696316,-3859.148846890743,-3300.7327530079947
2017-02-18 08:00:00,-1244.2166013883564,-2537.1604864798146,-541.0251690606672,-4209.4042772995235,-3724.6542143405195
2017-02-18 08:30:00,-1321.9278766031632,-2515.8395637542253,-568.7994913723576,-4340.675243110276,-3699.925627939566
2017-02-18 09:00:00,-1354.846768319223,-2763.9595555362425,-580.5648356694135,-4396.282292371042,-3987.7019467018627
2017-02-18 09:30:00,-1378.6508223590006,-2627.296168984766,-589.072500321656,-4436.4924311877785,-3829.196031846262
2017-02-18 10:00:00,-1551.7590381432315,-2954.749934013333,-650.9420728734239,-4728.909234450355,-4208.985819795161
2017-02-18 10:30:00,-1551.6406827731573,-2936.184705425184,-633.3839264494832,-4345.499069254849,-4045.274010395948
2017-02-18 11:00:00,-1731.2413484863362,-2753.18836982071,-697.5739267180875,-4648.883009143291,-3833.0298803320115
2017-02-18 11:30:00,-1656.9449827292983,-3021.4379058516033,-671.020106781157,-4523.3805558352415,-4144.152992316007
2017-02-18 12:00:00,-1838.569129341593,-2868.4452128187354,-735.9333072614195,-4830.182587772645,-3966.7079034204353
2017-02-18 12:30:00,-1690.923169937487,-3087.9162833576065,-683.1640475475207,-4580.776981759129,-4221.256423678262
2017-02-18 13:00:00,-1906.2799777075707,-3234.6439339340545,-751.3755139269098,-4752.955574774756,-4320.345469811205
2017-02-18 13:30:00,-1772.5903808335859,-3024.1153153064497,-712.3522371822324,-4718.730369086359,-4147.258324664284
2017-02-18 14:00:00,-2009.6137331518094,-3320.0227340230767,-788.3074137246219,-4927.508390186962,-4419.370125637996
2017-02-18 14:30:00,-1903.5836002198573,-3092.0754670658434,-750.4118177681382,-4748.400816459131,-4154.990682104445
2017-02-18 15:00:00,-1652.3495509372606,-3034.871805960579,-660.6197581068078,-4324.012769773355,-4088.644319224258
2017-02-18 15:30:00,-1793.2758807120254,-2902.4757113991172,-710.9873951652474,-4562.067484054676,-3935.0877257480056
2017-02-18 16:00:00,-1550.6757699775255,-2899.6989145893376,-633.0390627355052,-4343.869125154001,-4002.956797266684
2017-02-18 16:30:00,-1655.071091801609,-2848.9705763570882,-670.1314225551918,-4515.425025273645,-3942.3434481722593
2017-02-18 17:00:00,-1661.7250781036616,-3020.7898030728634,-672.2906359497313,-4521.874903414589,-4139.846821274573
2017-02-18 17:30:00,-1746.918592991962,-3090.3405861163455,-702.5201927421012,-4660.994844469064,-4218.736470290449
2017-02-18 18:00:00,-1938.5465264675495,-3257.5916242512594,-770.789838810178,-4979.905284197464,-4410.941533958804
2017-02-18 18:30:00,-1952.527311009127,-3323.0600431675393,-775.567679363451,-4998.731691722907,-4485.096345963216
2017-02-18 19:00:00,-1883.4933338383244,-3559.6395564677655,-750.6757102005068,-4877.3284103594315,-4757.710461821145
2017-02-18 19:30:00,-1891.6459908041281,-3319.387427176655,-753.3705545178319,-4886.309863808065,-4477.282262189769
2017-02-18 20:00:00,-1989.7498296492379,-3364.8698556522654,-788.2143130168853,-5047.238103465998,-4528.25677858589
2017-02-18 20:30:00,-1933.9526359367003,-3432.3208872333716,-768.0532234994465,-4948.194580631657,-4604.711078713436
2017-02-18 21:00:00,-2028.0384175555866,-3295.692539950701,-801.4609121854653,-5102.335462196269,-4444.4685614547
2017-02-18 21:30:00,-1770.0418336096648,-3336.0692274415765,-709.0329473652355,-4661.733920028021,-4489.521300509994
2017-02-18 22:00:00,-1913.704382082842,-3012.2971913411893,-760.1595719196558,-4899.6205649808835,-4112.224440065268
2017-02-18 22:30:00,-1537.4619114630007,-2838.002667355361,-625.4700516245606,-4259.276428138591,-3908.2956660255486
2017-02-18 23:00:00,-1292.0797796885295,-2339.4148114979753,-537.550542744953,-3839.983393843156,-3328.2426604198986
2017-02-18 23:30:00,-1381.6866531085066,-2362.0407592511497,-569.3574516267947,-3986.558441448383,-3352.7076084619175
2017-02-19 00:00:00,-1308.53965814615,-2331.371297077449,-542.9954733628459,-3858.2073932852645,-3315.3590896988985
2017-02-19 00:30:00,-1143.4544689089482,-2133.05276661898,-483.7744146953668,-3574.5530699668475,-3083.566619167154
2017-02-19 01:00:00,-1019.6755735001664,-1879.6672138427452,-439.31639157351344,-3360.673912091698,-2787.9059175670723
2017-02-19 01:30:00,-947.7478129051024,-1976.4155288384507,-413.39017257611886,-3234.3824115618127,-2898.340004289953
2017-02-19 02:00:00,-741.8990951267427,-1721.8686031992731,-339.60006485965187,-2881.8697694645466,-2601.3323108380346
2017-02-19 02:30:00,-705.3947343907201,-1662.6046092950176,-326.33431144259754,-2815.415968148136,-2530.819076007397
2017-02-19 03:00:00,-703.4693943764149,-1603.7802993249218,-325.4272391061515,-2807.3735290745967,-2460.8157985690773
2017-02-19 03:30:00,-719.056042813227,-1603.1770351087612,-330.7790218742682,-2828.912584203705,-2458.3388744134018
2017-02-19 04:00:00,-707.1575098101915,-1543.4319853801012,-326.30749025208996,-2804.023288966402,-2387.267697946252
2017-02-19 04:30:00,-645.79184491089,-1644.2362675872507,-304.15620673645327,-2695.5734272352083,-2502.406005819339
2017-02-19 05:00:00,-605.8351513577309,-1450.4764716391865,-289.65657568548306,-2623.2878973574775,-2275.900879633355
2017-02-19 05:30:00,-762.724441026342,-1505.0147926018778,-345.5104907402835,-2883.5173373095736,-2337.378666581443
2017-02-19 06:00:00,-754.4976955928192,-1705.1333125235662,-342.3512707631526,-2864.8304766504016,-2567.7043300759296
2017-02-19 06:30:00,-868.9785744319609,-1904.379961710145,-383.0482492235074,-3053.4230398082937,-2797.0187741648983
2017-02-19 07:00:00,-1015.5325939632247,-2099.753444452693,-435.20829716340285,-3296.193997846465,-3021.841014408415
2017-02-19 07:30:00,-1172.073526205903,-2481.6638926435808,-490.93770787310217,-3555.834987594609,-3463.0139035628567
2017-02-19 08:00:00,-1399.8238384800231,-2511.514775241588,-572.1176374057391,-3935.7638514726473,-3495.858527656011
2017-02-19 08:30:00,-1440.8955582861634,-2742.8091836671583,-586.5778871806236,-4000.3526432475533,-3762.3428350524064
2017-02-19 09:00:00,-1653.1251074722643,-2895.443471512256,-662.2106335620613,-4354.0636184723535,-3937.59499395698
2017-02-19 09:30:00,-1840.360230729092,-2823.6412362805963,-728.9102715903459,-4665.553662145678,-3852.53956562134
2017-02-19 10:00:00,-1850.6366827346833,-3111.5783882437877,-732.3641687966598,-4678.122659683444,-4184.719668438258
2017-02-19 10:30:00,-1856.1652447000545,-3025.597887284693,-734.1211510068828,-4682.671455398257,-4083.2199016671275
2017-02-19 11:00:00,-1739.648266317294,-2904.035099904703,-692.2585662371085,-4481.0592286603005,-3940.450830775002
2017-02-19 11:30:00,-1681.1384796497764,-3157.6340952894648,-671.1279850876763,-4377.433556117714,-4232.804605119747
2017-02-19 12:00:00,-1693.5840144606657,-3214.1172148173077,-675.3571212125222,-4393.66659846737,-4296.538022369103
2017-02-19 12:30:00,-1850.6627493630992,-3114.8048989037316,-731.4976928275601,-4659.006179911335,-4181.352895704759
2017-02-19 13:00:00,-1842.6180367766578,-3137.773407476953,-728.622480193832,-4645.416939637345,-4207.992397008907
2017-02-19 13:30:00,-1869.5619643894308,-2994.0311034490987,-738.2523482894392,-4690.930996518886,-4041.276161019797
2017-02-19 14:00:00,-2061.7209028311363,-3102.280745071724,-798.172802870484,-4823.923426354612,-4095.737365234375
2017-02-19 14:30:00,-1748.2257627037654,-2924.9350897755803,-694.8863018003211,-4485.968198790267,-3961.1367239945716
2017-02-19 15:00:00,-1844.5789993652572,-3040.9783823729013,-729.3233361098672,-4648.729424887559,-4095.726892730558
2017-02-19 15:30:00,-1620.9795354701823,-3010.064933310617,-658.1659112799556,-4462.627222622402,-4130.962309260912
2017-02-19 16:00:00,-1631.5241073157922,-2812.9670292179962,-653.1766607978556,-4288.834141059943,-3831.273120280917
2017-02-19 16:30:00,-1686.6144400917833,-3022.986900931462,-681.6240901712225,-4573.498615438415,-4145.949558963705
2017-02-19 17:00:00,-1844.7015516951037,-3146.6399623376296,-738.1250596747858,-4840.541560815871,-4289.3657446550915
2017-02-19 17:30:00,-1516.5799651736236,-3064.9617066960727,-638.3689307060412,-4669.484255613212,-4336.812433036265
2017-02-19 18:00:00,-1658.1283356399836,-3210.7225260927717,-688.9588876094662,-4908.589729673387,-4505.869798081681
2017-02-19 18:30:00,-1552.3235934360087,-3091.700107318886,-659.9017700749996,-4921.46800792481,-4438.914033758621
2017-02-19 19:00:00,-1460.3994835309309,-3145.3077933841237,-635.8056463511991,-4957.793643112577,-4572.179362953076
2017-02-19 19:30:00,-1410.9477244926468,-3124.407842863953,-618.1313887790154,-4874.259044663994,-4547.93903157223
2017-02-19 20:00:00,-1489.7993484104659,-2949.26815034312,-647.4556140691417,-5032.448275369154,-4354.079816404157
2017-02-19 20:30:00,-1407.3807085264702,-2993.1124250227467,-619.1411984575182,-4918.2175357765345,-4414.204165786078
2017-02-19 21:00:00,-1483.8935844191108,-3232.0117391043245,-647.6295457971455,-5072.456120823074,-4700.558658059678
2017-02-19 21:30:00,-1338.3637283868275,-3068.4254992950537,-596.7589277047365,-4851.617038047606,-4520.099451760092
2017-02-19 22:00:00,-1273.6385611309931,-2905.575005907314,-574.7682303724648,-4767.274358251003,-4340.493584182669
2017-02-19 22:30:00,-902.9669419579423,-2392.6583941960425,-443.43104062737086,-4166.122681065918,-3754.8715059362685
2017-02-19 23:00:00,-765.2792943965223,-1995.317925158027,-395.3632593833234,-3958.5307657988187,-3303.2977832309884
2017-02-19 23:30:00,-675.1760705066188,-2101.3022337195866,-364.3023425410725,-3831.319120134078,-3435.493834977052
2017-02-20 00:00:00,-695.472174341853,-2114.532629434876,-372.69858944701656,-3890.59555274725,-3460.1113744154536
2017-02-20 00:30:00,-367.13033437625353,-1828.3406032047833,-256.49023303840397,-3360.9479267279357,-3137.45064045284
2017-02-20 01:00:00,-349.9812653406915,-1524.5768959010468,-251.50342455817088,-3356.9714530657748,-2794.409792588394
2017-02-20 01:30:00,-148.70260217571274,-1619.8099802611932,-180.70795857829853,-3041.9607107096663,-2914.136281923742
2017-02-20 02:00:00,-97.95254154447086,-1440.346131008348,-163.7120205606698,-2981.2249751930112,-2715.261792101053
2017-02-20 02:30:00,-45.420753605935445,-1405.22686654373,-146.07928603741593,-2917.479521153601,-2683.802079883704
2017-02-20 03:00:00,-100.0,-1275.3631445786955,-111.76950947299463,-2774.912651021927,-2542.455167498487
2017-02-20 03:30:00,-1.9909895367726804,-1136.6945467719315,-132.84198921841528,-2894.101304318866,-2390.89612049771
2017-02-20 04:00:00,-100.0,-1251.7799631007297,-127.30812692194488,-2887.5392668398044,-2533.6478847081466
2017-02-20 04:30:00,-100.0,-1210.1917673411594,-110.06550312089996,-2825.6376097687926,-2494.6853299305726
2017-02-20 05:00:00,-100.0,-1071.872990368979,-42.19799913129596,-2524.4654192234666,-2343.5320146536974
2017-02-20 05:30:00,-100.0,-1153.6538414255429,-82.74081402916849,-2735.6775491488697,-2447.656237716856
2017-02-20 06:00:00,-100.0,-1348.3476489194875,-135.60930484172917,-3005.1450475917795,-2682.7399804492984
2017-02-20 06:30:00,-100.0,-1490.5630931334274,-133.97031736491894,-3016.99152332687,-2856.957889312697
2017-02-20 07:00:00,-210.8182345849716,-1624.1194335101761,-215.4740508477928,-3421.798992242258,-3021.1327338984124
2017-02-20 07:30:00,-410.461845324505,-1971.8473456975146,-278.0695574109642,-3567.434634515252,-3353.3473534331874
2017-02-20 08:00:00,-665.0088298440091,-2185.3283458102005,-369.04567345038475,-3997.4189374330253,-3600.9484269980094
2017-02-20 08:30:00,-866.362603490491,-2348.0083711760044,-432.2523991146698,-4145.943410649385,-3718.539471536748
2017-02-20 09:00:00,-1348.0093468307043,-2659.5034398506014,-586.8790365990635,-4576.33754382371,-3937.6405771053405
2017-02-20 09:30:00,-1532.679858667057,-2785.6236496348615,-644.1230973933654,-4696.680419393709,-4012.8285526002605
2017-02-20 10:00:00,-1467.713593036164,-2863.71394751265,-612.1459698972744,-4395.333382020881,-4032.3101291885378
2017-02-20 10:30:00,-1686.5272210128037,-2987.731193766525,-681.5929177216054,-4573.351283758384,-4105.05903035124
2017-02-20 11:00:00,-1654.56719907506,-3052.0183802740257,-670.1702773398341,-4519.363970649654,-4179.621058762748
2017-02-20 11:30:00,-1635.0861789540643,-2769.378310378355,-671.9656052664691,-4678.061479622599,-3922.897090006861
2017-02-20 12:00:00,-1766.9454459291496,-3028.8813420692236,-710.3347147438095,-4709.194866615246,-4152.786092205559
2017-02-20 12:30:00,-1839.5779463286744,-2896.8494726107883,-736.2938625100019,-4831.8866954436935,-3999.6519369157536
2017-02-20 13:00:00,-1490.6476343283384,-3043.0282755419826,-620.3426884943862,-4434.073883216437,-4240.283766665324
2017-02-20 13:30:00,-1699.325747765327,-2956.5286808338533,-694.9250855271671,-4786.575851801039,-4139.959182738185
2017-02-20 14:00:00,-2030.8207856382191,-3348.208187564303,-787.1289767073848,-4771.726519067126,-4380.970705663133
2017-02-20 14:30:00,-1936.697194488716,-3136.3941161714306,-753.4888266713191,-4612.731641147307,-4135.302981391054
2017-02-20 15:00:00,-1902.3843722407364,-3032.807464882259,-749.9832088651799,-4746.375063894766,-4086.2500402630094
2017-02-20 15:30:00,-1650.9928839618062,-2768.2920197030876,-668.8928027426841,-4513.32618789893,-3850.5475044936466
2017-02-20 16:00:00,-1591.2001522404576,-2754.568842920995,-638.7647170734898,-4220.718355886983,-3763.541314575755
2017-02-20 16:30:00,-1511.8346472744515,-3001.600189040209,-619.1570892648454,-4278.258161026688,-4121.14466849804
2017-02-20 17:00:00,-1783.4563865833106,-2912.172127962245,-716.2357913395837,-4737.085376970721,-4017.4235695804014
2017-02-20 17:30:00,-1713.2149385649323,-3154.522022814981,-699.8891381804082,-4810.037665875692,-4369.597248923639
2017-02-20 18:00:00,-1573.5618722489792,-3296.115764268171,-658.7344934724617,-4765.738884749644,-4604.911199593969
2017-02-20 18:30:00,-1620.9978487003693,-3122.164753929817,-675.6883022407374,-4845.868395245228,-4403.158083931559
2017-02-20 19:00:00,-1859.9763470116054,-3441.020357873307,-761.1001786938392,-5249.554194951959,-4772.975490665152
2017-02-20 19:30:00,-1689.5660678546535,-3264.5108316632236,-708.9527824129246,-5153.299902555208,-4639.34461469363
2017-02-20 20:00:00,-1499.3241130755832,-3104.520200840359,-640.9595426335677,-4831.940549326942,-4453.78312710858
2017-02-20 20:30:00,-1458.5094315130107,-3084.5366260285477,-635.1301341583229,-4954.600940983586,-4501.695309238294
2017-02-20 21:00:00,-1466.7153112163346,-3246.574906771629,-646.8208714371606,-5160.067545820646,-4760.721392951112
2017-02-20 21:30:00,-1357.8865723648273,-2829.841195043391,-607.9250424692086,-4976.232528089763,-4277.382293171277
2017-02-20 22:00:00,-1114.9699035751828,-2787.8741163743043,-529.8635709173764,-4757.499434924075,-4299.797409272142
2017-02-20 22:30:00,-819.3260230802222,-2306.4603496476643,-424.1992589671667,-4258.093684325641,-3741.4406215135987
2017-02-20 23:00:00,-648.2193810519348,-2158.6917045647274,-363.045056925978,-3969.0579672614044,-3570.0545255966717
2017-02-20 23:30:00,-563.6217085621016,-1972.549394431452,-332.80950853153115,-3826.1544034943,-3354.161608660238
2017-02-21 00:00:00,-487.28948753268344,-2113.0788900903426,-305.5280657321687,-3697.21295517404,-3517.1515420702253
2017-02-21 00:30:00,-419.26296576362375,-1890.7552464727164,-281.2151132534646,-3582.3016094434897,-3259.2945299262406
2017-02-21 01:00:00,-219.64384391933956,-1481.7545561010656,-209.87043625061708,-3245.1022153226145,-2784.924398760848
2017-02-21 01:30:00,-85.12745419737922,-1548.6106801658702,-161.7937375474302,-3017.875260837987,-2862.465950861928
2017-02-21 02:00:00,-52.74117792788968,-1312.7163418374223,-150.2187521531245,-2963.1679129897084,-2588.8692776818493
2017-02-21 02:30:00,-100.0,-1377.821868468299,-125.96030251500501,-2848.514166362483,-2664.3804392386114
2017-02-21 03:00:00,-100.0,-1248.0517830680458,-111.28797869083284,-2779.1677356027135,-2513.8695626512767
2017-02-21 03:30:00,-100.0,-1124.4705433550935,-113.95625935015529,-2791.778944447797,-2370.536677714224
2017-02-21 04:00:00,-100.0,-1111.5831327425942,-105.79878914198737,-2753.2239445892437,-2355.5895081701374
2017-02-21 04:30:00,-100.0,-1195.1344146089084,-95.56640820472506,-2704.862205530266,-2452.4945586284757
2017-02-21 05:00:00,-100.0,-1121.6615881706612,-84.85528778069163,-2654.2377795875186,-2367.27877504891
2017-02-21 05:30:00,-100.0,-1164.0739224155986,-87.48214444701907,-2666.6532044452506,-2416.4697545079416
2017-02-21 06:00:00,-94.03105516248166,-1315.032547430735,-164.97592034208753,-3032.915347294577,-2591.555675961782
2017-02-21 06:30:00,-98.54419707008843,-1472.225814112387,-166.58893541144238,-3040.539009310351,-2773.8727044888824
2017-02-21 07:00:00,-225.9528318875037,-1607.5654938077776,-212.12529392479652,-3255.7594454553087,-2930.8433481096695
2017-02-21 07:30:00,-548.037854240357,-2005.9618610978393,-318.4818534503166,-3608.2248214224683,-3321.8246207549455
2017-02-21 08:00:00,-757.0838006831324,-2364.977060747744,-393.19571547876734,-3961.348138631105,-3738.220219484964
2017-02-21 08:30:00,-911.366927575727,-2456.1081190113578,-448.3371255473272,-4221.965340182764,-3843.916500883583
2017-02-21 09:00:00,-1350.6954849462138,-2655.473037681935,-587.8390731650272,-4580.875005649544,-3932.966006987471
2017-02-21 09:30:00,-1481.2470308687705,-2666.2660842296086,-616.9828750092936,-4418.194253240858,-3803.3047240416845
2017-02-21 10:00:00,-1417.9922258968252,-2816.525288186956,-594.3753533054265,-4311.34335782207,-3977.5794379187814
2017-02-21 10:30:00,-1518.8998757364254,-2858.2911017472215,-630.4401532023951,-4481.797961938689,-4026.020565093431
2017-02-21 11:00:00,-1620.2895325587804,-2680.0128444452816,-666.6772243336023,-4653.066778947566,-3819.248590641721
2017-02-21 11:30:00,-1792.2018004744057,-2926.5357321838906,-719.361437437772,-4751.858251624051,-4034.082868645248
2017-02-21 12:00:00,-1655.2270138385056,-2868.7924158252054,-670.4060977900236,-4520.478538915511,-3967.1105989160596
2017-02-21 12:30:00,-1708.6286171551433,-2870.8272943043858,-689.4920455933192,-4610.685269198094,-3969.4707063530354
2017-02-21 13:00:00,-1787.2225776831249,-3018.521111888746,-717.581843186044,-4743.447279303862,-4140.770015300771
2017-02-21 13:30:00,-1747.476176628275,-2976.7135247294327,-712.1342424608166,-4867.912225236805,-4163.370113995044
2017-02-21 14:00:00,-1553.3257579887563,-3066.4352403891166,-642.7441019781368,-4539.950640551401,-4267.4318014880255
2017-02-21 14:30:00,-1480.0413050792774,-2818.907112818134,-616.5519437627746,-4416.157524484933,-3980.3419429445753
2017-02-21 15:00:00,-1533.2511866312184,-2830.6705630437195,-635.5693694362745,-4506.040395698815,-3993.9855126446605
2017-02-21 15:30:00,-1476.5084947453158,-2626.856739772468,-615.2893031406732,-4410.189852184054,-3757.596693861373
2017-02-21 16:00:00,-1385.0401886155032,-2911.6840127028286,-582.5981626500366,-4255.68031861194,-4087.9471162449663
2017-02-21 16:30:00,-1598.7846397813696,-2936.922068832211,-650.2333662942831,-4425.135296449709,-4046.129224541896
2017-02-21 17:00:00,-1552.0637943558747,-3049.936624210758,-642.2930711002057,-4537.818914049058,-4248.296257453947
2017-02-21 17:30:00,-1620.1203053141649,-2998.5824727704253,-675.3746647050829,-4844.386036764693,-4259.823991096583
2017-02-21 18:00:00,-1759.5257278630302,-3063.175676721748,-725.1987234039918,-5079.871613428589,-4334.74094686734
2017-02-21 18:30:00,-1626.6983876935817,-3033.7912290696513,-677.7256978041248,-4855.497824915663,-4300.660064817284
2017-02-21 19:00:00,-1766.6314030546566,-3094.0511019269534,-736.4962431653938,-5283.479737518284,-4441.640781284609
2017-02-21 19:30:00,-1770.7211810063789,-2967.059854540799,-737.9579462541722,-5290.388247257573,-4294.352876648832
2017-02-21 20:00:00,-1523.5623277493696,-3010.7379467100636,-658.3803009119027,-5064.489197148843,-4416.101592620527
2017-02-21 20:30:00,-1719.4326320632301,-3165.6713869886976,-719.6272125825348,-5203.750917781395,-4524.707936960973
2017-02-21 21:00:00,-1751.1807307746797,-3115.5697067191413,-730.9741107508864,-5257.380247231815,-4466.5986447260875
2017-02-21 21:30:00,-1657.4253109364743,-2888.60172921359,-697.465546622241,-5099.0072894064015,-4203.355007748807
2017-02-21 22:00:00,-1176.4007671799498,-2883.6760363765256,-534.3033629021738,-4478.0590655836795,-4268.731731175365
2017-02-21 22:30:00,-1085.2871352958846,-2398.824163650381,-501.2524331429282,-4313.50392385143,-3702.437908068705
2017-02-21 23:00:00,-770.2822307826616,-2307.263591423257,-388.18186206923787,-3770.7485336560308,-3592.2940382406055
2017-02-21 23:30:00,-726.2105510578716,-2176.0063712261967,-371.9439152115238,-3685.6573111105636,-3436.108915799426
2017-02-22 00:00:00,-765.2908449584908,-2159.9297380697967,-385.4248181596003,-3741.0275577239227,-3413.513372712103
2017-02-22 00:30:00,-537.5476635922734,-2030.239235556933,-303.5419378998744,-3345.6758826799405,-3259.145372077431
2017-02-22 01:00:00,-564.3177643008628,-1764.1521127995395,-312.62312829028747,-3380.2515799159037,-2946.58085940969
2017-02-22 01:30:00,-367.7287787980403,-1695.833051416371,-241.87488293238053,-3037.5260053797556,-2863.393126348769
2017-02-22 02:00:00,-231.92541605459604,-1412.1122148833426,-192.85166362467194,-2797.480349362192,-2530.3765525632825
2017-02-22 02:30:00,-371.740449026688,-1491.3387475804027,-242.3355674657496,-3023.013116820218,-2618.3162147962767
2017-02-22 03:00:00,-276.38329984404606,-1348.7011636186141,-207.76798755682856,-2851.289766707921,-2448.9318367575634
2017-02-22 03:30:00,-202.62181734380613,-1454.9453444918172,-180.91878577662712,-2716.04611680502,-2568.207302598741
2017-02-22 04:00:00,-159.16479056075983,-1407.9374272711602,-164.90051835238796,-2631.9931745487143,-2509.7368144952043
2017-02-22 04:30:00,-282.68814060458135,-1403.0461972452506,-208.56170919076794,-2830.0058048482133,-2500.1144063562033
2017-02-22 05:00:00,-192.8246997738643,-1223.0833698538045,-175.95760274217614,-2667.562503213377,-2287.4391952252067
2017-02-22 05:30:00,-321.61778670474695,-1308.920473833352,-221.50221873854602,-2874.476846280051,-2383.0459779305484
2017-02-22 06:00:00,-376.69193424917347,-1539.125883924811,-240.6993893052043,-2956.864132686605,-2646.0950508779965
2017-02-22 06:30:00,-510.0403107762648,-1615.0949240314287,-287.87208412435064,-3171.4733342302384,-2730.256584555771
2017-02-22 07:00:00,-694.4953164371927,-1750.8831358484729,-353.3104937436129,-3472.412563780558,-2883.798021491641
2017-02-22 07:30:00,-890.2534866275578,-2152.62682234483,-423.27525109684217,-3803.0899847236974,-3349.7512820716497
2017-02-22 08:00:00,-1183.0738347682036,-2335.153744813229,-519.1724983582176,-4106.121066409174,-3490.3612979799223
2017-02-22 08:30:00,-1291.6888325989364,-2525.6668621230556,-557.9919354256915,-4289.595029838054,-3711.323596026093
2017-02-22 09:00:00,-1296.0689350501063,-2882.1515723910434,-559.5574016582394,-4296.993959755569,-4124.784264306674
2017-02-22 09:30:00,-1375.7685661263085,-2649.8498433175746,-588.0423703518362,-4431.623683913542,-3855.354397109152
2017-02-22 10:00:00,-1474.0967808102273,-2695.195088432591,-623.1852697498366,-4597.721070326597,-3907.9470464110177
2017-02-22 10:30:00,-1519.1722442208672,-2844.202102339997,-630.5374987941839,-4482.2580505668875,-4009.6797601653966
2017-02-22 11:00:00,-1613.5144230192013,-2807.5365147259176,-664.2557729350875,-4641.622169780161,-3967.15401383978
2017-02-22 11:30:00,-1499.0467199311786,-3014.6069293403166,-623.3445554694413,-4448.261735313373,-4207.319915887149
2017-02-22 12:00:00,-1607.2609745608681,-3053.0963540561474,-662.0207653050983,-4631.058757759138,-4251.960998116958
2017-02-22 12:30:00,-1671.457498792146,-2926.8981239902046,-684.964861259787,-4739.500418435007,-4105.5928565501945
2017-02-22 13:00:00,-1629.0653334924684,-3013.2242331481243,-669.8137308830285,-4667.890983815442,-4205.716227214996
2017-02-22 13:30:00,-1729.8895649234576,-3130.929241012814,-697.0907938359251,-4646.59955756724,-4271.144022513782
2017-02-22 14:00:00,-1672.4364874066341,-2998.505070350216,-676.5568328587058,-4549.549020774653,-4117.554865611374
2017-02-22 14:30:00,-1728.5764507790236,-3122.6161082114727,-696.6214815594409,-4644.381426910097,-4261.502224858664
2017-02-22 15:00:00,-1867.3205753038699,-2830.9012094074337,-737.4512668155322,-4687.144810933771,-3852.073670522229
2017-02-22 15:30:00,-1756.773674366985,-2814.515033891591,-697.9413598079252,-4500.4074499361805,-3833.068538228476
2017-02-22 16:00:00,-1562.5328413467894,-2782.284630880987,-628.5189048619504,-4172.293136022724,-3795.6868397042995
2017-02-22 16:30:00,-1782.720991523059,-2964.225684033317,-707.2150353180027,-4544.238018587391,-4006.707024461969
2017-02-22 17:00:00,-1779.003798729219,-2994.8604963882212,-714.6444185324997,-4729.56400370348,-4113.327789547462
2017-02-22 17:30:00,-1696.438898916878,-3019.010109087506,-685.1353912686742,-4590.094227786473,-4141.337167559375
2017-02-22 18:00:00,-1910.224387736018,-3087.1493252581845,-770.3011076739131,-5142.828764658293,-4291.4565608286075
2017-02-22 18:30:00,-1725.8831088998927,-3152.4789456400126,-704.4167932087166,-4831.436915216648,-4367.22763241617
2017-02-22 19:00:00,-1936.2401530812874,-3294.64706507012,-779.5992468421035,-5186.77495694171,-4532.118086269233
2017-02-22 19:30:00,-1834.01681080636,-3213.2731369482776,-743.0642131771157,-5014.0978668831485,-4437.738389937851
2017-02-22 20:00:00,-1776.6683978925314,-3331.486534554517,-731.3255826192891,-5108.829249822116,-4645.935181545952
2017-02-22 20:30:00,-1850.0487240495588,-3298.803273777796,-757.5520063189211,-5232.7843163104035,-4608.028246260641
2017-02-22 21:00:00,-1931.7754399493535,-3355.767574789324,-786.7614632812794,-5370.838220316638,-4674.09699279021
2017-02-22 21:30:00,-1569.186007225517,-3103.63898323984,-657.1705417136193,-4758.347112753887,-4381.671390928281
2017-02-22 22:00:00,-1609.228807481737,-3059.343583705279,-671.481999574846,-4825.987967300042,-4330.296381100939
2017-02-22 22:30:00,-1248.6100627660712,-2615.4761546766968,-541.6223072862559,-4195.536315653598,-3807.58800469222
2017-02-22 23:00:00,-1026.4486948552956,-2411.0675943926517,-461.2478383346961,-3798.9687886282113,-3562.610540844658
2017-02-22 23:30:00,-945.0138645371209,-2232.549336284912,-431.1695999121167,-3640.118484154114,-3347.6613540352732
2017-02-23 00:00:00,-997.0171072206357,-2203.9268378135175,-448.782665459979,-3706.6736265786813,-3306.565348488777
2017-02-23 00:30:00,-870.1395309295066,-2136.146139221856,-402.4630068587659,-3471.060804227051,-3220.052596798472
2017-02-23 01:00:00,-743.8030062792751,-1824.7430061474467,-356.3367222900881,-3236.3619338245953,-2850.9799156972913
2017-02-23 01:30:00,-768.9652912109519,-1803.1893655846766,-364.3567215847773,-3257.576957487358,-2818.082563923864
2017-02-23 02:00:00,-531.9927251031618,-1730.3797605628547,-278.6886708278861,-2835.9901486812746,-2725.73714970009
2017-02-23 02:30:00,-637.5111538120066,-1593.1055421595245,-315.428279095953,-2992.943886878062,-2558.623922547872
